,id,model,brand,2G_bands,3G_bands,4G_bands,2g 3g 4g sim,weight_g,SIM,display_resolution (inches),ppi,OS,CPU Cores,CPU Frequency (GHz),internal_memory,RAM,primary_camera,secondary_camera,WLAN,bluetooth,GPS,NFC,radio,USB,battery,accelerometer,proximity,fingerprint,compass,gyro,heart rate,barometer,altimeter,gravity,thermometer,color spectrum,light sensor,sound level meter,humidity,thickness,حدود هزینه تولید
1126,1127,Xperia XA1,Sony,Yes,Yes,Yes,35,143.0,1,5.0,294,Android,8,1.95,32.0,3.0,23.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,2300,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.0,810.8105728623077
1127,1128,Xperia X Compact,Sony,Yes,Yes,Yes,35,135.0,1,4.6,319,Android,6,1.53,32.0,3.0,23.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2700,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,9.5,837.8086367033139
1128,1129,Xperia XZ,Sony,Yes,Yes,Yes,35,161.0,1,5.2,424,Android,4,1.875,32.0,3.0,23.0,13.0,Yes,Yes,Yes,Yes,No,Yes,2900,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,8.1,893.1840603312028
1129,1130,Xperia E5,Sony,Yes,Yes,Yes,35,147.0,1,5.0,294,Android,4,1.3,16.0,1.5,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2300,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.2,676.8932821141962
1130,1131,Xperia XA Ultra,Sony,Yes,Yes,Yes,35,202.0,1,6.0,367,Android,8,1.5,16.0,3.0,21.5,16.0,Yes,Yes,Yes,Yes,Yes,Yes,2700,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.4,796.8820892722538
1131,1132,Xperia X Performance,Sony,Yes,Yes,Yes,35,164.4,1,5.0,441,Android,4,1.875,32.0,3.0,23.0,13.0,Yes,Yes,Yes,Yes,No,Yes,2700,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,8.7,869.2797041830167
1132,1133,Xperia X,Sony,Yes,Yes,Yes,35,153.0,1,5.0,441,Android,6,1.53,32.0,3.0,23.0,13.0,Yes,Yes,Yes,Yes,Yes,Yes,2620,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.7,913.5945713952362
1133,1134,Xperia XA Dual,Sony,Yes,Yes,Yes,40,137.4,2,5.0,294,Android,8,1.5,16.0,2.0,13.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,2300,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.9,769.169265033429
1134,1135,Xperia XA,Sony,Yes,Yes,Yes,35,137.4,1,5.0,294,Android,8,1.5,16.0,2.0,13.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,2300,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.9,740.4822143820924
1135,1136,Xperia Z5 Premium Dual,Sony,Yes,Yes,Yes,40,180.0,2,5.5,801,Android,8,1.75,32.0,3.0,23.0,5.1,Yes,Yes,Yes,Yes,Yes,Yes,3430,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.8,1091.357342955897
1136,1137,Xperia Z5 Premium,Sony,Yes,Yes,Yes,35,180.0,1,5.5,806,Android,8,1.75,32.0,3.0,23.0,5.1,Yes,Yes,Yes,Yes,Yes,Yes,3430,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.8,1064.807438639658
1137,1138,Xperia Z5 Dual,Sony,Yes,Yes,Yes,40,154.0,2,5.2,424,Android,8,1.75,32.0,3.0,23.0,5.1,Yes,Yes,Yes,Yes,Yes,Yes,2900,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.3,953.150337262919
1138,1139,Xperia Z5,Sony,Yes,Yes,Yes,35,154.0,1,5.2,428,Android,8,1.75,32.0,3.0,23.0,5.1,Yes,Yes,Yes,Yes,Yes,Yes,2900,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.3,925.9613647089524
1139,1140,Xperia Z5 Compact,Sony,Yes,Yes,Yes,35,138.0,1,4.6,323,Android,8,1.75,32.0,2.0,23.0,5.1,Yes,Yes,Yes,Yes,Yes,Yes,2700,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,8.9,843.4138798362042
1140,1141,Xperia M5 Dual,Sony,Yes,Yes,Yes,40,142.6,2,5.0,441,Android,8,2.0,16.0,3.0,21.2,13.0,Yes,Yes,Yes,Yes,Yes,Yes,2600,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.6,897.6600497735485
1141,1142,Xperia M5,Sony,Yes,Yes,Yes,35,142.5,1,5.0,441,Android,8,2.0,16.0,3.0,21.2,13.0,Yes,Yes,Yes,Yes,Yes,Yes,2600,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.6,868.9847878607019
1142,1143,Xperia C5 Ultra Dual,Sony,Yes,Yes,Yes,40,187.0,2,6.0,367,Android,8,1.7,16.0,2.0,13.0,13.0,Yes,Yes,Yes,Yes,Yes,Yes,2930,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.2,809.5113056422382
1143,1144,Xperia C5 Ultra,Sony,Yes,Yes,Yes,35,187.0,1,6.0,367,Android,8,1.7,16.0,2.0,13.0,13.0,Yes,Yes,Yes,Yes,Yes,Yes,2930,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.2,781.3227977512771
1144,1145,Xperia Z3+ dual,Sony,Yes,Yes,Yes,40,144.0,2,5.2,428,Android,8,1.75,32.0,3.0,20.7,5.1,Yes,Yes,Yes,Yes,Yes,Yes,2930,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,6.9,964.2201614257788
1145,1146,Xperia Z3+,Sony,Yes,Yes,Yes,35,144.0,1,5.2,424,Android,8,1.75,32.0,3.0,20.7,5.1,Yes,Yes,Yes,Yes,Yes,Yes,2930,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,6.9,933.9127798992087
1146,1147,Xperia C4 Dual,Sony,Yes,Yes,Yes,40,147.0,2,5.5,401,Android,8,1.7,16.0,2.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2600,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.9,809.4251006503582
1147,1148,Xperia C4,Sony,Yes,Yes,Yes,35,147.0,1,5.5,401,Android,8,1.7,16.0,2.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2600,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.9,780.9280490702324
1148,1149,Xperia M4 Aqua Dual,Sony,Yes,Yes,Yes,40,135.0,2,5.0,294,Android,8,1.25,8.0,2.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2400,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.3,757.9048297832825
1149,1150,Xperia M4 Aqua,Sony,Yes,Yes,Yes,35,136.0,1,5.0,294,Android,8,1.25,8.0,2.0,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2400,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.3,728.5615907089846
1150,1151,Xperia Z4 Tablet LTE,Sony,Yes,Yes,Yes,35,393.0,1,10.1,299,Android,8,1.75,32.0,3.0,8.1,5.1,Yes,Yes,Yes,Yes,Yes,Yes,6000,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,6.1,898.2281927320324
1151,1152,Xperia E4g,Sony,Yes,Yes,Yes,35,135.0,1,4.7,234,Android,4,1.5,8.0,1.0,5.0,2.0,Yes,Yes,Yes,Yes,Yes,Yes,2300,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,10.8,571.5017905885974
1152,1153,Xperia E4g Dual,Sony,Yes,Yes,Yes,40,135.0,2,4.7,234,Android,4,1.5,8.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2300,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,10.8,581.6546605649568
1153,1154,Xperia E4 Dual,Sony,Yes,Yes,No,30,144.0,2,5.0,220,Android,4,1.3,8.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2300,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,10.5,562.29155708
1154,1155,Xperia E4,Sony,Yes,Yes,No,25,144.0,1,5.0,220,Android,4,1.3,8.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2300,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,10.5,534.0296324768254
1155,1156,Xperia E3 Dual,Sony,Yes,Yes,No,30,143.8,2,4.5,218,Android,4,1.2,4.0,1.0,5.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,2330,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.5,605.8858755411311
1156,1157,Xperia E3,Sony,Yes,Yes,Yes,35,143.8,1,4.5,218,Android,4,1.2,4.0,1.0,5.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,2330,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.5,586.2332201646551
1157,1158,Xperia Z3 Tablet Compact,Sony,Yes,Yes,Yes,35,270.0,1,8.0,283,Android,4,2.5,16.0,3.0,8.1,2.2,Yes,Yes,Yes,Yes,Yes,Yes,4500,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,6.4,817.7732300135649
1158,1159,Xperia Z3 Dual,Sony,Yes,Yes,Yes,40,152.0,2,5.2,424,Android,4,2.5,16.0,3.0,20.7,2.2,Yes,Yes,Yes,Yes,Yes,Yes,3100,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.3,896.2147120732287
1159,1160,Xperia Z3v,Sony,Yes,Yes,Yes,35,170.6,1,5.2,424,Android,4,2.5,32.0,3.0,20.7,2.2,Yes,Yes,Yes,Yes,Yes,Yes,3200,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,8.9,865.599005278276
1160,1161,Xperia Z3,Sony,Yes,Yes,Yes,35,152.0,1,5.2,424,Android,4,2.5,16.0,3.0,20.7,2.2,Yes,Yes,Yes,Yes,Yes,Yes,3100,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,7.3,867.5304734009421
1161,1162,Xperia Z3 Compact,Sony,Yes,Yes,Yes,35,129.0,1,4.6,319,Android,4,2.5,16.0,2.0,20.7,2.2,Yes,Yes,Yes,Yes,Yes,Yes,2600,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,8.6,780.3190158635692
1162,1163,Xperia M2 Aqua,Sony,Yes,Yes,Yes,35,149.0,1,4.8,229,Android,4,1.2,8.0,1.0,8.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,2300,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.6,597.2018675986892
1163,1164,Xperia C3 Dual,Sony,Yes,Yes,No,30,149.7,2,5.5,267,Android,4,1.2,8.0,1.0,8.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2500,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.6,667.809727214489
1164,1165,Xperia C3,Sony,Yes,Yes,Yes,35,149.7,1,5.5,267,Android,4,1.2,8.0,1.0,8.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2500,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.6,648.1835281496928
1165,1166,Xperia Z2a,Sony,Yes,Yes,Yes,35,163.0,1,5.0,441,Android,4,2.3,16.0,3.0,20.7,0.0,Yes,Yes,Yes,Yes,Yes,Yes,3000,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,11.0,797.5249399124542
1166,1167,Xperia T3,Sony,Yes,Yes,Yes,35,148.0,1,5.3,277,Android,4,1.4,8.0,1.0,8.0,1.1,Yes,Yes,Yes,Yes,Yes,Yes,2500,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,7.0,667.887155273514
1167,1168,Xperia M2,Sony,Yes,Yes,Yes,35,148.0,1,4.8,229,Android,4,1.2,8.0,1.0,8.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,2300,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.6,597.6033611140165
1168,1169,Xperia M2 dual,Sony,Yes,Yes,No,30,148.0,2,4.8,229,Android,4,1.2,8.0,1.0,8.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,2300,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.6,617.2329509945947
1169,1170,Xperia Z2 Tablet LTE,Sony,Yes,Yes,Yes,35,439.0,1,10.1,224,Android,4,2.3,16.0,3.0,8.1,2.2,Yes,Yes,Yes,Yes,Yes,Yes,6000,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,6.4,798.7521547217752
1170,1171,Xperia Z2,Sony,Yes,Yes,Yes,35,163.0,1,5.2,424,Android,4,2.3,16.0,3.0,20.7,2.2,Yes,Yes,Yes,Yes,Yes,Yes,3200,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,8.2,844.5201179299005
1171,1172,Xperia E1 dual,Sony,Yes,Yes,No,30,122.0,2,4.0,233,Android,2,1.2,4.0,0.512,3.15,0.0,Yes,Yes,Yes,No,Yes,Yes,1750,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,12.0,512.2665623566394
1172,1173,Xperia E1,Sony,Yes,Yes,No,25,120.0,1,4.0,233,Android,2,1.2,4.0,0.512,3.15,0.0,Yes,Yes,Yes,No,Yes,Yes,1700,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,12.0,482.4415574550001
1173,1174,Xperia T2 Ultra dual,Sony,Yes,Yes,No,30,171.8,2,6.0,245,Android,4,1.4,8.0,1.0,13.0,1.1,Yes,Yes,Yes,Yes,Yes,Yes,3000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,7.7,681.3749017039714
1174,1175,Xperia T2 Ultra,Sony,Yes,Yes,Yes,35,171.7,1,6.0,245,Android,4,1.4,8.0,1.0,13.0,1.1,Yes,Yes,Yes,Yes,Yes,Yes,3000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,7.7,661.809678581308
1175,1176,Xperia Z1s,Sony,Yes,Yes,Yes,35,162.0,1,5.0,441,Android,4,2.2,32.0,2.0,20.7,2.0,Yes,Yes,Yes,Yes,Yes,Yes,3000,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,8.6,823.5431464748638
1176,1177,Xperia Z1 Compact,Sony,Yes,Yes,Yes,35,137.0,1,4.3,342,Android,4,2.2,16.0,2.0,20.7,2.0,Yes,Yes,Yes,Yes,Yes,Yes,2300,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,9.5,724.4508391501071
1177,1178,Mi-498 Dream Uno,Spice,Yes,Yes,No,30,107.0,2,4.5,218,Android,4,1.3,4.0,1.0,5.0,2.0,Yes,Yes,Yes,No,Yes,Yes,1700,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.2,560.8015562373683
1178,1179,Mi-506 Stellar Mettle Icon,Spice,Yes,Yes,No,30,177.0,2,5.0,196,Android,0,0.0,0.0,0.0,8.0,1.3,Yes,Yes,Yes,No,Yes,Yes,1800,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,9.6,437.8827150916385
1179,1180,Mi-356 Smart Flo Mettle 3.5X,Spice,Yes,No,No,20,112.0,2,3.5,165,Android,0,0.0,0.0,0.0,2.0,1.3,Yes,Yes,Yes,No,Yes,Yes,1500,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,11.5,404.5064066050311
1180,1181,Mi-426 Smart Flo Mettle 4.0X,Spice,Yes,No,No,20,122.0,2,4.0,233,Android,0,0.0,0.0,0.0,2.0,1.3,Yes,Yes,Yes,No,Yes,Yes,1400,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,10.8,425.8232156933334
1181,1182,Mi-438 Stellar Glide,Spice,Yes,Yes,No,30,155.0,2,4.0,233,Android,0,0.0,0.0,0.0,2.0,1.3,Yes,Yes,Yes,No,Yes,Yes,1350,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,9.5,428.3325315535484
1182,1183,Mi-504 Smart Flo Mettle 5X,Spice,Yes,No,No,20,190.0,2,5.0,196,Android,0,0.0,0.0,0.0,8.0,1.3,Yes,Yes,Yes,No,Yes,Yes,1800,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,10.4,422.585345734494
1183,1184,Mi-451 Smartflo Poise,Spice,Yes,No,No,20,156.0,2,4.5,218,Android,0,0.0,0.0,0.0,3.15,1.3,Yes,Yes,Yes,No,Yes,Yes,1450,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,8.7,432.3327028325037
1184,1185,SL5011 Spark LTE,verykool,Yes,Yes,Yes,35,153.0,1,5.0,294,Android,4,1.0,16.0,1.0,13.0,8.0,Yes,Yes,Yes,No,No,Yes,2200,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,7.5,632.7302383254902
1185,1186,SL6010 Cyprus LTE,verykool,Yes,Yes,Yes,40,207.0,2,6.0,245,Android,4,1.0,16.0,1.0,13.0,8.0,Yes,Yes,Yes,No,No,Yes,2500,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,7.5,633.8874878111111
1186,1187,s5518Q Maverick,verykool,Yes,Yes,No,30,170.0,2,5.5,267,Android,4,1.3,8.0,1.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2600,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.1,625.4941951032027
1187,1188,s5017Q Dorado,verykool,Yes,Yes,No,30,161.0,2,5.0,196,Android,4,1.3,8.0,1.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,1850,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.4,565.2161515942857
1188,1189,s5518 Maverick,verykool,Yes,Yes,No,25,172.0,1,5.5,267,Android,4,1.3,8.0,1.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2600,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.1,596.4516389269854
1189,1190,s5012 Orbit,verykool,Yes,Yes,No,30,159.0,2,5.0,196,Android,2,1.2,4.0,0.512,8.0,1.3,Yes,Yes,Yes,No,Yes,Yes,1800,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,9.5,505.3963080743397
1190,1191,SL4500 Fusion,verykool,Yes,Yes,Yes,40,130.0,2,4.5,218,Android,4,1.2,8.0,1.0,8.0,1.3,Yes,Yes,Yes,No,Yes,Yes,1700,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.9,570.136518214097
1191,1192,i330 Sunray,verykool,Yes,Yes,No,25,98.0,1,2.4,167,No OS,1,0.411,0.128,0.032,1.3,0.0,No,Yes,No,No,Yes,Yes,800,No,No,No,No,No,No,No,No,No,No,No,No,No,No,17.8,248.0155094980088
1192,1193,s4510 Luna,verykool,Yes,Yes,No,25,142.0,1,4.5,207,Android,2,1.2,4.0,0.512,5.0,0.0,Yes,Yes,Yes,No,Yes,Yes,1650,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,10.2,464.9460316488916
1193,1194,s5014 Atlas,verykool,Yes,Yes,No,30,112.0,2,5.0,196,Android,4,1.3,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,1900,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.3,584.4003334615835
1194,1195,s5015 Spark II,verykool,Yes,Yes,No,30,135.0,2,5.0,294,Android,4,1.3,8.0,1.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2100,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.0,630.4746633614815
1195,1196,s4010 Gazelle,verykool,Yes,Yes,No,30,128.0,2,4.0,233,Android,2,1.0,4.0,0.512,8.0,1.3,Yes,Yes,Yes,No,Yes,Yes,1400,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,11.0,496.0498527725001
1196,1197,s4002 Leo,verykool,Yes,No,No,20,112.0,2,4.0,233,Android,2,1.3,0.512,0.256,5.0,1.3,Yes,Yes,Yes,No,Yes,Yes,1450,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,10.7,486.1037528896664
1197,1198,R27,verykool,Yes,Yes,No,25,110.0,1,2.2,128,No OS,0,0.0,0.128,0.032,2.0,0.0,No,Yes,No,No,Yes,Yes,900,No,No,No,No,No,No,No,No,No,No,No,No,No,No,15.6,226.0408525276923
1198,1199,s354,verykool,Yes,Yes,No,25,105.0,1,3.5,165,Android,2,1.2,4.0,0.512,2.0,0.0,Yes,Yes,No,No,Yes,Yes,1200,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,12.0,416.7597245795238
1199,1200,SL5000 Quantum,verykool,Yes,Yes,Yes,35,140.0,1,5.0,196,Android,4,1.2,4.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2000,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,8.9,535.2107332999358
1200,1201,T742,verykool,Yes,Yes,No,25,250.0,1,7.0,133,Android,2,1.3,4.0,0.512,3.15,0.0,Yes,Yes,Yes,No,Yes,Yes,2500,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,9.5,446.4442458378571
1201,1202,V5s,vivo,Yes,Yes,Yes,40,154.0,2,5.5,267,Android,8,1.5,64.0,4.0,13.0,20.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,7.6,933.2582660500001
1202,1203,Y55s,vivo,Yes,Yes,Yes,40,142.0,2,5.2,282,Android,4,1.4,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2730,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.5,726.8590563453737
1203,1204,V5 Plus,vivo,Yes,Yes,Yes,40,158.6,2,5.5,401,Android,8,2.0,64.0,4.0,16.0,20.0,Yes,Yes,Yes,No,No,Yes,3160,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.3,1008.144540133937
1204,1205,Y67,vivo,Yes,Yes,Yes,40,154.0,2,5.5,267,Android,8,1.5,32.0,4.0,13.0,16.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,7.6,856.6841503928573
1205,1206,Xplay6,vivo,Yes,Yes,Yes,40,178.0,2,5.46,538,Android,4,1.875,128.0,6.0,12.0,16.0,Yes,Yes,Yes,Yes,No,Yes,4080,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,8.4,1192.409547177803
1206,1207,X9 Plus,vivo,Yes,Yes,Yes,40,199.0,2,5.88,375,Android,8,1.95,64.0,6.0,16.0,20.0,Yes,Yes,Yes,No,No,Yes,4000,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,7.5,1031.682514775079
1207,1208,X9,vivo,Yes,Yes,Yes,40,154.0,2,5.5,401,Android,8,2.0,64.0,4.0,16.0,20.0,Yes,Yes,Yes,No,No,Yes,3050,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,7.0,1003.723963907143
1208,1209,V5,vivo,Yes,Yes,Yes,40,154.0,2,5.5,267,Android,8,1.5,32.0,4.0,13.0,20.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,7.6,868.300551764286
1209,1210,X7 Plus,vivo,Yes,Yes,Yes,40,183.5,2,5.7,386,Android,8,1.6,64.0,4.0,16.0,16.0,Yes,Yes,Yes,No,No,Yes,4000,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.5,1004.745889866876
1210,1211,X7,vivo,Yes,Yes,Yes,40,151.0,2,5.2,424,Android,8,1.6,64.0,4.0,13.0,16.0,Yes,Yes,Yes,No,No,Yes,3000,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.2,994.3830265326915
1211,1212,V3Max,vivo,Yes,Yes,Yes,40,168.0,2,5.5,401,Android,8,1.6,32.0,4.0,13.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,7.6,874.8968637290478
1212,1213,V3,vivo,Yes,Yes,Yes,40,138.0,2,5.0,294,Android,8,1.25,16.0,3.0,13.0,8.0,Yes,Yes,Yes,No,Yes,Yes,2550,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.5,794.2516462833333
1213,1214,X6S Plus,vivo,Yes,Yes,Yes,40,172.5,2,5.7,386,Android,8,1.6,64.0,4.0,16.0,8.0,Yes,Yes,Yes,No,Yes,Yes,3000,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,6.9,967.1227480184059
1214,1215,X6S,vivo,Yes,Yes,Yes,40,140.5,2,5.2,424,Android,8,1.6,64.0,4.0,13.0,8.0,Yes,Yes,Yes,No,Yes,Yes,2400,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,6.7,972.7895996675339
1215,1216,Xplay5 Elite,vivo,Yes,Yes,Yes,40,167.8,2,5.43,541,Android,4,1.875,128.0,6.0,16.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,3600,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.6,1190.834493591337
1216,1217,Xplay5,vivo,Yes,Yes,Yes,40,167.8,2,5.43,541,Android,8,1.6,128.0,4.0,16.0,8.0,Yes,Yes,Yes,Yes,Yes,Yes,3600,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,7.6,1188.242007651472
1217,1218,Y51,vivo,Yes,Yes,Yes,40,157.0,2,5.0,220,Android,4,1.2,16.0,2.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2350,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,7.5,667.6007401715924
1218,1219,Y31,vivo,Yes,Yes,No,30,137.0,2,4.7,312,Android,4,1.3,8.0,1.0,8.0,2.0,Yes,Yes,Yes,No,Yes,Yes,2100,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,8.4,636.3829844575855
1219,1220,X5Max Platinum Edition,vivo,Yes,Yes,Yes,40,194.0,2,5.5,401,Android,8,1.7,32.0,3.0,13.0,5.0,Yes,Yes,Yes,No,Yes,Yes,4150,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,7.3,916.0896058147961
1220,1221,X5Max,vivo,Yes,Yes,Yes,40,156.0,2,5.5,401,Android,8,1.35,16.0,2.0,13.0,5.0,Yes,Yes,Yes,No,No,Yes,2300,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,5.1,844.200618655626
1221,1222,Y28,vivo,Yes,Yes,No,25,156.0,1,4.7,216,Android,4,1.3,8.0,1.0,8.0,5.0,Yes,Yes,Yes,No,Yes,Yes,2100,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,9.8,554.2145092812048
1222,1223,Smart N8,Vodafone,Yes,Yes,Yes,35,151.0,1,5.0,294,Android,4,1.3,16.0,1.5,13.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,2400,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,8.6,676.0684078354136
